-1,-1,15,15,15,8,1,1,1,1,1,1,1,1,13,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,8,1,1,1,1,1,1,1,1,13,15,10,14,14,14,14,5,1,1,1,13,15,15,8,1,1,1,1,1,1,1,1,13,15,15,10,14,14,14,14,5,1,1,1,13,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15
-1,-1,15,15,15,8,1,1,1,1,1,1,1,1,13,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,8,1,1,1,1,1,1,1,1,13,15,8,1,1,1,1,1,1,1,1,13,15,15,12,15,15,15,15,15,15,15,15,15,15,15,8,1,1,1,1,1,1,1,1,13,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15
-1,-1,15,15,15,12,7,7,7,7,7,7,7,7,9,10,14,14,14,11,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,8,1,1,1,1,1,1,1,1,13,15,8,1,1,1,1,1,1,1,1,13,15,15,15,15,15,15,15,15,15,10,14,14,14,11,8,1,1,1,1,1,1,1,1,13,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15
-1,-1,15,15,15,15,15,15,15,15,15,15,15,15,15,5,1,1,1,13,15,15,15,15,15,15,10,14,14,14,11,15,15,15,15,15,15,15,15,15,8,1,1,1,1,1,1,1,1,13,15,8,1,1,1,1,1,1,1,1,13,15,15,15,15,10,14,14,14,14,5,1,1,1,13,8,1,1,1,1,1,1,1,1,13,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15
-1,-1,15,15,15,15,15,15,15,15,8,1,1,1,1,1,1,1,1,13,15,10,14,14,14,14,5,1,1,1,13,15,15,15,15,15,15,15,15,15,12,7,7,7,7,7,7,7,7,9,15,8,1,1,1,1,1,1,1,1,13,15,15,15,15,8,1,1,1,1,1,1,1,1,13,8,1,1,1,1,1,1,1,1,13,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15
-1,-1,15,15,15,15,15,15,15,15,8,1,1,1,1,1,1,1,1,13,15,8,1,1,1,1,1,1,1,1,13,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,12,7,7,7,7,7,7,7,7,9,15,15,15,15,8,1,1,1,1,1,1,1,1,13,12,7,7,7,7,7,7,7,7,9,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15
-1,-1,15,15,15,15,15,15,15,15,8,1,1,1,1,1,1,1,1,13,15,8,1,1,1,1,1,1,1,1,13,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,8,1,1,1,1,1,1,1,1,13,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15
-1,-1,15,15,15,15,15,15,15,15,8,1,1,1,1,1,1,1,1,13,15,8,1,1,1,1,1,1,1,1,13,15,15,15,15,15,15,15,10,14,14,14,11,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,8,1,1,1,1,1,1,1,1,13,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15
-1,-1,15,15,15,15,15,15,15,15,12,7,7,7,7,7,7,7,7,9,15,8,1,1,1,1,1,1,1,1,13,15,15,10,14,14,14,14,5,1,1,1,13,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,12,7,7,7,7,7,7,7,7,9,10,14,14,14,11,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15
-1,-1,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,12,7,7,7,7,7,7,7,7,9,15,15,8,1,1,1,1,1,1,1,1,13,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,5,1,1,1,13,15,15,15,15,15,15,10,14,14,14,11,15,15,15,15,15,15,15,15,15
-1,-1,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,8,1,1,1,1,1,1,1,1,13,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,8,1,1,1,1,1,1,1,1,13,15,10,14,14,14,14,5,1,1,1,13,15,15,15,15,15,15,15,15,15
-1,-1,15,15,15,15,15,15,10,14,14,14,11,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,8,1,1,1,1,1,1,1,1,13,15,15,15,15,15,15,15,10,14,14,14,11,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,8,1,1,1,1,1,1,1,1,13,15,8,1,1,1,1,1,1,1,1,13,15,15,15,15,15,15,15,15,15
-1,-1,15,10,14,14,14,14,5,1,1,1,13,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,8,1,1,1,1,1,1,1,1,13,15,15,10,14,14,14,14,5,1,1,1,13,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,8,1,1,1,1,1,1,1,1,13,15,8,1,1,1,1,1,1,1,1,13,15,15,15,15,15,15,15,15,15
-1,-1,15,8,1,1,1,1,1,1,1,1,13,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,12,15,15,15,15,15,15,15,15,15,15,15,8,1,1,1,1,1,1,1,1,13,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,8,1,1,1,1,1,1,1,1,13,15,8,1,1,1,1,1,1,1,1,13,15,15,15,15,15,15,15,15,15
-1,-1,15,8,1,1,1,1,1,1,1,1,13,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,10,14,14,14,11,8,1,1,1,1,1,1,1,1,13,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,12,7,7,7,7,7,7,7,7,9,15,8,1,1,1,1,1,1,1,1,13,15,15,15,15,15,15,15,15,15
-1,-1,15,8,1,1,1,1,1,1,1,1,13,15,15,15,15,15,15,15,10,14,14,14,11,15,15,15,15,15,15,15,15,15,15,10,14,14,14,14,5,1,1,1,13,8,1,1,1,1,1,1,1,1,13,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,12,7,7,7,7,7,7,7,7,9,15,15,15,15,15,15,15,15,15
-1,-1,15,8,1,1,1,1,1,1,1,1,13,15,15,10,14,14,14,14,5,1,1,1,13,15,15,15,15,15,15,15,15,15,15,8,1,1,1,1,1,1,1,1,13,8,1,1,1,1,1,1,1,1,13,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15
-1,-1,15,12,15,15,15,15,15,15,15,15,15,15,15,8,1,1,1,1,1,1,1,1,13,15,15,15,15,15,15,15,15,15,15,8,1,1,1,1,1,1,1,1,13,12,7,7,7,7,7,7,7,7,9,15,15,15,15,15,15,15,15,15,15,15,15,15,10,14,14,14,11,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15
-1,-1,15,15,15,15,15,15,15,15,10,14,14,14,11,8,1,1,1,1,1,1,1,1,13,15,15,15,15,15,15,15,15,15,15,8,1,1,1,1,1,1,1,1,13,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,10,14,14,14,14,5,1,1,1,13,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15
